Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,Volume Deviation,Valve Efficiency
2024-10-04 02:02:00,772.1599000000006,750.0,43.84793,-22.15990000000056,17.609947012334
2024-10-04 02:04:00,771.19695,750.0,43.84755,-21.196950000000015,17.58813831373969
2024-10-04 02:06:00,772.5428999999999,750.0,43.84761,-22.542899999999918,17.61881032539508
2024-10-04 02:08:00,772.930125,750.0,43.84476,-22.930124999999975,17.628787310322302
2024-10-04 02:10:00,773.18475,750.0,43.844015,-23.184750000000008,17.634894378424427
2024-10-04 02:12:00,772.6706999999999,750.0,43.84469,-22.670699999999897,17.62289854874135
2024-10-04 02:14:00,771.6218500000006,750.0,43.8497766666667,-21.621850000000563,17.5969350972137
2024-10-04 02:16:00,770.82075,750.0,43.84902,-20.820749999999975,17.578969249718863
2024-10-04 02:18:00,770.12835,750.0,43.85088,-20.128349999999955,17.56243373851705
2024-10-04 02:20:00,770.6007749999999,750.0,43.851095,-20.600774999999885,17.573121019413303
2024-10-04 02:24:00,770.333475,750.0,43.852915,-20.33347500000002,17.566296318888647
2024-10-04 02:26:00,770.35365,750.0,43.8533633333333,-20.353650000000016,17.566576786339215
2024-10-04 02:28:00,770.266275,750.0,43.85208,-20.26627499999995,17.56509837957552
2024-10-04 02:30:00,772.953825,750.0,43.84787,-22.95382500000005,17.628077457792713
2024-10-04 02:32:00,769.6722750000001,750.0,43.85481,-19.672275000000127,17.550460245874913
2024-10-04 02:34:00,772.223475,750.0,43.84901,-22.223475000000008,17.610963141251503
2024-10-04 02:36:00,770.9052499999995,750.0,43.8497166666667,-20.905249999999455,17.580616998144695
2024-10-04 02:38:00,772.764225,750.0,43.846885,-22.76422500000001,17.62414932687936
2024-10-04 02:40:00,772.6071000000001,750.0,43.845545,-22.60710000000006,17.621104351398905
2024-10-04 02:42:00,771.0907500000001,750.0,43.84998,-21.09075000000007,17.58474175250667
2024-10-04 02:44:00,771.289575,750.0,43.84789,-21.289575000000013,17.59011434983203
2024-10-04 02:48:00,770.742675,750.0,43.85128,-20.742674999999963,17.576282818589828
2024-10-04 02:50:00,769.4388499999995,750.0,43.8553733333333,-19.438849999999547,17.544912198160397
2024-10-04 02:52:00,769.4372250000001,750.0,43.85469,-19.437225000000126,17.545148524559515
2024-10-04 02:54:00,768.343875,750.0,43.85877,-18.343875000000025,17.518587498329865
2024-10-04 02:56:00,766.9251750000001,750.0,43.859515,-16.92517500000008,17.485943475220036
2024-10-04 02:58:00,769.7448749999999,750.0,43.853295,-19.744874999999865,17.55272208103813
2024-10-04 03:00:00,769.3806,750.0,43.8543433333333,-19.38059999999996,17.543996012254517
2024-10-04 03:02:00,771.2109750000001,750.0,43.849965,-21.210975000000076,17.58748950255958
2024-10-04 03:04:00,772.8706500000001,750.0,43.84481,-22.87065000000007,17.627410718073424
2024-10-04 03:06:00,772.6885500000001,750.0,43.844735,-22.688550000000077,17.62328757984566
2024-10-04 03:08:00,771.6551999999999,750.0,43.848755,-21.655199999999923,17.598105670707028
2024-10-04 03:12:00,773.1138000000001,750.0,43.844735,-23.113800000000083,17.632986575700237
2024-10-04 03:14:00,772.9859999999999,750.0,43.84551,-22.985999999999876,17.62976012144456
2024-10-04 03:16:00,772.620975,750.0,43.847105,-22.620975000000044,17.620793865229217
2024-10-04 03:18:00,772.0884,750.0,43.84928,-22.08839999999998,17.607774264988098
2024-10-04 03:20:00,771.795075,750.0,43.84962,-21.795074999999997,17.600948400248758
2024-10-04 03:22:00,772.658925,750.0,43.84365,-22.658924999999954,17.62304800739719
2024-10-04 03:24:00,773.6374999999995,750.0,43.8433566666667,-23.637499999999477,17.645485710114997
2024-10-04 03:26:00,776.2608749999999,750.0,43.837175,-26.260874999999942,17.707817575421412
2024-10-04 03:28:00,776.547525,750.0,43.83623,-26.54752499999995,17.714738421908446
2024-10-04 03:30:00,775.2555,750.0,43.839505,-25.255499999999984,17.683943355668966
2024-10-04 03:32:00,774.0107250000001,750.0,43.84177,-24.010725000000093,17.654637311714993
2024-10-04 03:36:00,775.4007750000001,750.0,43.84103,-25.400775000000067,17.68664189991843
2024-10-04 03:38:00,777.3860500000005,750.0,43.8352433333333,-27.386050000000523,17.734266164463087
2024-10-04 03:40:00,776.612625,750.0,43.832885,-26.61262499999998,17.717575464728032
2024-10-04 03:42:00,776.590575,750.0,43.83543,-26.590574999999944,17.71604379926379
2024-10-04 03:44:00,776.849775,750.0,43.837795,-26.849775000000022,17.721000743536315
2024-10-04 03:46:00,777.0689249999999,750.0,43.83338,-27.068924999999922,17.727785256855558
2024-10-04 03:48:00,777.5809000000004,750.0,43.8337466666667,-27.580900000000383,17.73931689024752
2024-10-04 03:50:00,777.193425,750.0,43.83683,-27.193425000000047,17.729230140676197
2024-10-04 03:52:00,778.2717749999999,750.0,43.833915,-28.271774999999934,17.75500996089216
2024-10-04 03:54:00,775.851825,750.0,43.83455,-25.851824999999963,17.699546316878735
2024-10-04 03:56:00,776.6566500000001,750.0,43.83708,-26.656650000000127,17.716884263987414
2024-10-04 04:00:00,774.5431500000001,750.0,43.84047,-24.543150000000082,17.667305421838446
2024-10-04 04:02:00,775.0733250000001,750.0,43.83903,-25.073325000000068,17.679979420169783
2024-10-04 04:04:00,774.8541749999999,750.0,43.840875,-24.85417499999994,17.674236617258067
2024-10-04 04:06:00,773.394,750.0,43.84348,-23.394000000000005,17.639882226528954
2024-10-04 04:08:00,774.9806249999999,750.0,43.841255,-24.980624999999918,17.676967692424018
2024-10-04 04:10:00,775.9923000000001,750.0,43.83741,-25.992300000000114,17.70159603370819
2024-10-04 04:12:00,773.6751499999996,750.0,43.8429066666667,-23.675149999999576,17.646525569504742
2024-10-04 04:14:00,774.363075,750.0,43.840925,-24.36307499999998,17.663014600395726
2024-10-04 04:16:00,773.4114000000001,750.0,43.844595,-23.41140000000007,17.639830487696265
2024-10-04 04:18:00,774.44295,750.0,43.841065,-24.442949999999996,17.664780117732057
2024-10-04 04:20:00,773.280525,750.0,43.843875,-23.28052500000001,17.637135144387866
2024-10-04 04:24:00,775.4236500000001,750.0,43.8388233333333,-25.423650000000066,17.688053970414373
2024-10-04 04:26:00,774.23865,750.0,43.84209,-24.238650000000007,17.659707222053687
2024-10-04 04:28:00,773.9723999999999,750.0,43.841135,-23.97239999999988,17.65401884462643
2024-10-04 04:30:00,776.086125,750.0,43.83858,-26.086125000000038,17.703263836724677
2024-10-04 04:32:00,777.2988,750.0,43.83458,-27.29880000000003,17.73254409360279
2024-10-04 04:34:00,776.76885,750.0,43.83771,-26.768850000000043,17.719189091038494
2024-10-04 04:36:00,773.69295,750.0,43.8427066666667,-23.692949999999996,17.647012065477984
2024-10-04 04:38:00,775.1287500000001,750.0,43.838915,-25.128750000000082,17.681290086378716
2024-10-04 04:40:00,775.5732,750.0,43.8373,-25.573200000000043,17.69208010254279
2024-10-04 04:42:00,773.691,750.0,43.842235,-23.69100000000003,17.64715743913205
2024-10-04 04:46:00,775.1483999999999,750.0,43.8406,-25.148399999999924,17.681058726144546
2024-10-04 04:48:00,775.39935,750.0,43.84034,-25.399350000000027,17.686887764354072
2024-10-04 04:50:00,774.715725,750.0,43.8431,-24.71572500000002,17.67018181420068
2024-10-04 04:52:00,772.23525,750.0,43.847,-22.23524999999995,17.612038996501695
2024-10-04 04:54:00,773.61825,750.0,43.844025,-23.61824999999999,17.644777676142258
2024-10-04 04:56:00,772.5588,750.0,43.84609,-22.55880000000002,17.61978374359407
2024-10-04 04:58:00,771.1233,750.0,43.852395,-21.123299999999972,17.584515604104265
2024-10-04 05:00:00,773.5560750000001,750.0,43.84553,-23.556075000000078,17.642753972239824
2024-10-04 05:02:00,772.48335,750.0,43.844575,-22.483349999999973,17.618671724227745
2024-10-04 05:04:00,771.8733,750.0,43.84968,-21.873299999999972,17.60270825175731
2024-10-04 05:06:00,773.5661249999999,750.0,43.84378,-23.566124999999943,17.64368739563801
2024-10-04 05:10:00,775.230225,750.0,43.84001,-25.23022500000002,17.68316312355697
2024-10-04 05:12:00,774.541425,750.0,43.840475,-24.541425000000004,17.66726405969277
2024-10-04 05:14:00,773.969325,750.0,43.84269,-23.969325000000026,17.653322559970075
2024-10-04 05:16:00,774.8417999999999,750.0,43.840935,-24.84179999999992,17.673930158211686
2024-10-04 05:18:00,776.4729749999999,750.0,43.83582,-26.472974999999906,17.71320344567446
2024-10-04 05:20:00,775.719375,750.0,43.83745,-25.719375000000014,17.695354041954072
2024-10-04 05:22:00,775.9080000000001,750.0,43.8390233333333,-25.90800000000013,17.699021648135503
2024-10-04 05:24:00,776.0092500000001,750.0,43.836515,-26.009250000000065,17.702344106883473
2024-10-04 05:26:00,777.3216,750.0,43.834205,-27.32159999999999,17.733215936455117
2024-10-04 05:28:00,778.565925,750.0,43.8296,-28.565924999999993,17.76346914791165
2024-10-04 05:30:00,776.17185,750.0,43.83684,-26.17184999999995,17.705922072411678
2024-10-04 05:34:00,776.9721,750.0,43.83282,-26.972099999999955,17.725802782982527
2024-10-04 05:36:00,777.8261500000004,750.0,43.8329233333333,-27.82615000000044,17.745245203758536
2024-10-04 05:38:00,775.1503499999999,750.0,43.838845,-25.15034999999989,17.681811032701468
2024-10-04 05:40:00,774.3675000000001,750.0,43.84167,-24.367500000000064,17.662815384811896
2024-10-04 05:42:00,773.4583500000001,750.0,43.8441,-23.45835000000011,17.641100480771534
2024-10-04 05:44:00,775.4309249999999,750.0,43.83884,-25.43092499999989,17.688213194461074
2024-10-04 05:46:00,776.5103500000006,750.0,43.83603,-26.510350000000585,17.71397119812831
2024-10-04 05:48:00,777.0454500000001,750.0,43.83453,-27.045450000000073,17.726784631480108
2024-10-04 05:50:00,776.183925,750.0,43.83601,-26.183925000000045,17.70653277829511
2024-10-04 05:52:00,776.872275,750.0,43.83435,-26.872274999999945,17.7229067562524
2024-10-04 05:54:00,778.4295,750.0,43.830835,-28.429499999999962,17.759856101336855
2024-10-04 05:58:00,778.159275,750.0,43.83198,-28.15927499999998,17.753227152132492
2024-10-04 06:00:00,777.3401500000004,750.0,43.8339366666667,-27.34015000000045,17.733747679880366
2024-10-04 06:02:00,778.0656000000001,750.0,43.832,-28.06560000000013,17.75108191479241
2024-10-04 06:04:00,778.0308,750.0,43.83038,-28.0308,17.750944036774484
2024-10-04 06:06:00,778.917675,750.0,43.55779,-28.91767500000003,17.882392476204032
2024-10-04 06:08:00,778.7184,750.0,43.56176,-28.718399999999974,17.876188226511456
2024-10-04 06:10:00,774.9079999999994,750.0,42.6238233333333,-24.907999999999447,18.1801574236636
2024-10-04 06:12:00,763.33935,750.0,42.24633,-13.339349999999968,18.06876879748636
2024-10-04 06:14:00,761.646075,750.0,42.25125,-11.646074999999996,18.026588437835937
2024-10-04 06:16:00,762.780825,750.0,42.24918,-12.78082500000005,18.054330154021887
2024-10-04 06:18:00,762.75105,750.0,42.25117,-12.751049999999964,18.052775094092045
2024-10-04 06:22:00,761.2473,750.0,42.25593,-11.247299999999996,18.015154792438647
2024-10-04 06:24:00,760.4632000000005,750.0,42.2558633333333,-10.463200000000484,17.996627214425917
2024-10-04 06:26:00,760.3377,750.0,42.254805,-10.33770000000004,17.994107890426218
2024-10-04 06:28:00,760.46505,750.0,42.25562,-10.46505000000002,17.996774630978166
2024-10-04 06:30:00,761.344425,750.0,42.255225,-11.344425000000001,18.01775389487243
2024-10-04 06:32:00,761.0667,750.0,42.25401,-11.066699999999969,18.01169924187095
2024-10-04 06:34:00,760.2300749999999,750.0,42.25625,-10.230074999999943,17.99094560190608
2024-10-04 06:36:00,759.4715249999999,750.0,42.259135,-9.471524999999929,17.97176741271031
2024-10-04 06:38:00,758.6937,750.0,42.26057,-8.693700000000035,17.952751713298774
2024-10-04 06:40:00,758.4729749999999,750.0,42.261365,-8.472974999999906,17.94719114084669
2024-10-04 06:42:00,758.532975,750.0,42.26116,-8.532974999999965,17.94869794186957
2024-10-04 06:46:00,758.5272,750.0,42.25943,-8.527199999999993,17.949296062607548
2024-10-04 06:48:00,757.3765500000001,750.0,42.26352,-7.376550000000066,17.920333441148905
2024-10-04 06:50:00,758.845725,750.0,42.258365,-8.845725000000016,17.957285981772845
2024-10-04 06:52:00,759.44055,750.0,42.25752,-9.44055000000003,17.97172125299325
2024-10-04 06:54:00,759.6813,750.0,42.2595,-9.681299999999965,17.976576160016997
2024-10-04 06:56:00,758.6997,750.0,42.260535,-8.699700000000007,17.952908558088875
2024-10-04 06:58:00,759.6515999999999,750.0,42.259805,-9.651599999999917,17.975743623108617
2024-10-04 07:00:00,760.06545,750.0,42.25635,-10.065450000000055,17.987007162945414
2024-10-04 07:02:00,760.3866,750.0,42.25545,-10.386600000000044,17.994990469870636
2024-10-04 07:04:00,760.70205,750.0,42.2535,-10.702049999999986,18.003286590865468
2024-10-04 07:06:00,759.5553,750.0,42.258045,-9.555299999999988,17.97421343694119
2024-10-04 07:10:00,760.95675,750.0,42.25395,-10.956750000000056,18.009122695245605
2024-10-04 07:12:00,759.96195,750.0,42.25697,-9.961950000000002,17.984293955696785
2024-10-04 07:14:00,758.6351999999999,750.0,42.259215,-8.63519999999994,17.95194303728949
2024-10-04 07:16:00,760.688325,750.0,42.2547,-10.688324999999963,18.002450496051207
2024-10-04 07:18:00,759.7017000000001,750.0,42.25714,-9.701700000000073,17.978062884032642
2024-10-04 07:20:00,761.177475,750.0,42.254715,-11.177474999999959,18.014020325537558
2024-10-04 07:22:00,760.922325,750.0,42.25419,-10.922325,18.008205693161862
2024-10-04 07:24:00,758.7771,750.0,42.25943,-8.777100000000019,17.95520953424844
2024-10-04 07:26:00,759.547275,750.0,42.258725,-9.547275000000013,17.973734306055302
2024-10-04 07:28:00,760.18485,750.0,42.2578,-10.184849999999983,17.989215484664253
2024-10-04 07:32:00,759.71595,750.0,42.25749,-9.71595000000002,17.978251198012188
2024-10-04 07:34:00,760.413375,750.0,42.25754,-10.413374999999974,17.994734077105747
2024-10-04 07:36:00,758.2099499999999,750.0,42.26171,-8.209949999999935,17.940820913110016
2024-10-04 07:38:00,759.4347,750.0,42.258105,-9.43470000000002,17.971334026612404
2024-10-04 07:40:00,760.4491499999999,750.0,42.25679,-10.449149999999918,17.995900068154707
2024-10-04 07:42:00,759.50085,750.0,42.25627,-9.500850000000014,17.973679888527812
2024-10-04 07:44:00,760.0383,750.0,42.25857,-10.03830000000005,17.98541976564286
2024-10-04 07:46:00,759.3668250000001,750.0,42.25945,-9.366825000000063,17.969155900241034
2024-10-04 07:48:00,758.13045,750.0,42.25955,-8.130449999999996,17.939856685682482
2024-10-04 07:50:00,759.0428999999999,750.0,42.26091,-9.042899999999918,17.96087023188326
2024-10-04 07:52:00,759.4704,750.0,42.25948,-9.47040000000004,17.971594072715973
2024-10-04 07:56:00,757.7454,750.0,42.2632,-7.745400000000018,17.92919657546126
2024-10-04 07:58:00,758.7119500000006,750.0,42.2614333333333,-8.71195000000057,17.952816803149123
2024-10-04 08:00:00,758.60205,750.0,42.25856,-8.602049999999963,17.951436832812846
2024-10-04 08:02:00,760.10655,750.0,42.25744,-10.10654999999997,17.98751581082152
2024-10-04 08:04:00,759.1954499999999,750.0,42.260055,-9.195449999999937,17.964843404760497
2024-10-04 08:06:00,758.598825,750.0,42.25974,-8.598825000000033,17.950859269162738
2024-10-04 08:08:00,760.57155,750.0,42.25579,-10.571550000000002,17.99922259192821
2024-10-04 08:10:00,759.556425,750.0,42.257675,-9.55642499999999,17.97439743800447
2024-10-04 08:12:00,758.1171,750.0,42.26316,-8.11710000000005,17.938008436186873
2024-10-04 08:14:00,756.60465,750.0,42.26597,-6.604649999999992,17.90103175177767
2024-10-04 08:16:00,757.805325,750.0,42.26345,-7.805325000000039,17.93050841081161
2024-10-04 08:20:00,758.92755,750.0,42.26163,-8.927549999999997,17.957834811900344
2024-10-04 08:22:00,758.682675,750.0,42.260765,-8.682675000000017,17.952407995357397
2024-10-04 08:24:00,759.098625,750.0,42.26001,-9.09862499999997,17.96257136177408
2024-10-04 08:26:00,759.92295,750.0,42.25763,-9.922950000000014,17.98309015837136
2024-10-04 08:28:00,757.8462,750.0,42.26504,-7.846199999999953,17.930800980952345
2024-10-04 08:30:00,757.8564749999999,750.0,42.258995,-7.856474999999932,17.933609061547944
2024-10-04 08:32:00,759.7466999999999,750.0,42.25678,-9.746699999999919,17.97928096289377
2024-10-04 08:34:00,759.97455,750.0,42.257455,-9.974550000000022,17.98438571741111
2024-10-04 08:36:00,760.27815,750.0,42.256625,-10.278149999999982,17.991923635187703
2024-10-04 08:38:00,759.48165,750.0,42.25972,-9.481649999999945,17.971758219941297
2024-10-04 08:40:00,760.3394999999999,750.0,42.25496,-10.33949999999993,17.994084482843082
2024-10-04 08:44:00,757.946775,750.0,42.26022,-7.946775000000002,17.935225979603047
2024-10-04 08:46:00,759.37185,750.0,42.2574,-9.371849999999995,17.970146537613168
2024-10-04 08:48:00,760.03575,750.0,42.25595,-10.035750000000007,17.98647457068778
2024-10-04 08:50:00,760.6311000000001,750.0,42.25539,-10.63110000000006,18.00080226432598
2024-10-04 08:52:00,761.7073499999999,750.0,42.25289,-11.707349999999906,18.027338951882587
2024-10-04 08:54:00,758.955,750.0,42.259095,-8.955000000000041,17.959561614000105
2024-10-04 08:56:00,760.0458,750.0,42.256605,-10.045799999999986,17.986433603354172
2024-10-04 08:58:00,758.2581,750.0,42.2627,-8.258100000000013,17.941539953306354
2024-10-04 09:00:00,757.719,750.0,42.260935,-7.719000000000051,17.929532810967665
2024-10-04 09:02:00,757.81125,750.0,42.26135,-7.811249999999973,17.931539590775117
2024-10-04 09:04:00,758.03655,750.0,42.26192,-8.036550000000034,17.93662878150619
2024-10-04 09:08:00,758.769,750.0,42.26154,-8.769000000000005,17.95412141769528
2024-10-04 09:10:00,757.673175,750.0,42.261575,-7.673175000000015,17.928176972065764
2024-10-04 09:12:00,756.3483,750.0,42.26772,-6.348299999999995,17.894225689432577
2024-10-04 09:14:00,756.0711,750.0,42.26889,-6.071100000000001,17.887172365498035
2024-10-04 09:16:00,755.81265,750.0,42.26702,-5.812649999999962,17.881849044042127
2024-10-04 09:18:00,757.595475,750.0,42.26371,-7.595474999999965,17.9254328535207
2024-10-04 09:20:00,758.427675,750.0,42.261,-8.427675000000022,17.946274237175114
2024-10-04 09:22:00,757.52385,750.0,42.26365,-7.523850000000039,17.923763583182335
2024-10-04 09:24:00,755.37465,750.0,42.269145,-5.374649999999974,17.87058790269169
2024-10-04 09:26:00,756.113025,750.0,42.26762,-6.113024999999993,17.888701708612476
2024-10-04 09:28:00,756.24975,750.0,42.26874,-6.249749999999949,17.89146236877125
2024-10-04 09:32:00,756.5483999999999,750.0,42.2681833333333,-6.548399999999901,17.898763593554754
2024-10-04 09:34:00,756.822075,750.0,42.26399,-6.822075000000041,17.90701483532084
2024-10-04 09:36:00,756.8973000000001,750.0,42.265,-6.897300000000087,17.908366755384655
2024-10-04 09:38:00,759.086625,750.0,42.26021,-9.086625000000026,17.96220239743191
2024-10-04 09:40:00,759.91815,750.0,42.25678,-9.918149999999969,17.983338299004725
2024-10-04 09:42:00,756.3356249999999,750.0,42.26479,-6.335624999999936,17.895166308606687
2024-10-04 09:44:00,757.6003999999995,750.0,42.2628233333333,-7.600399999999468,17.925925458539222
2024-10-04 09:46:00,756.555075,750.0,42.263905,-6.555074999999988,17.900733403424645
2024-10-04 09:48:00,754.2102,750.0,42.27003,-4.210199999999986,17.842665869253967
2024-10-04 09:50:00,755.5860749999999,750.0,42.27013,-5.586074999999937,17.875173231032587
2024-10-04 09:54:00,754.1604749999999,750.0,42.2704,-4.160474999999906,17.841333334595046
2024-10-04 09:56:00,754.8838499999999,750.0,42.2704,-4.8838499999999385,17.85844636945797
2024-10-04 09:58:00,753.5649,750.0,42.272425,-3.564899999999966,17.826389702887944
2024-10-04 10:00:00,753.1656,750.0,42.27513,-3.1656000000000404,17.81580380337002
2024-10-04 10:02:00,752.50215,750.0,42.27575,-2.5021500000000287,17.799849133404106
2024-10-04 10:04:00,752.9682,750.0,42.27841,-2.9682000000000244,17.809752587726788
2024-10-04 10:06:00,752.1867,750.0,42.27647,-2.1866999999999734,17.792084393024204
2024-10-04 10:08:00,754.47045,750.0,42.27135,-4.470450000000028,17.848265350345955
2024-10-04 10:10:00,754.1264249999999,750.0,42.2699,-4.1264249999999265,17.840738837627047
2024-10-04 10:12:00,755.06385,750.0,42.27054,-5.063850000000002,17.862645506150262
2024-10-04 10:14:00,754.3506,750.0,42.27062,-4.350599999999986,17.845738282112187
2024-10-04 10:18:00,754.3008,750.0,42.272595,-4.300799999999981,17.843726451208763
2024-10-04 10:20:00,754.54485,750.0,42.27258,-4.544849999999997,17.849506027428173
2024-10-04 10:22:00,754.4868749999999,750.0,42.27178,-4.486874999999941,17.848472349999845
2024-10-04 10:24:00,754.7019750000001,750.0,42.270445,-4.701975000000061,17.85412470719797
2024-10-04 10:26:00,753.1686,750.0,42.27568,-3.1685999999999694,17.81564298536582
2024-10-04 10:28:00,753.85095,750.0,42.27311,-3.8509500000000116,17.832867552714347
2024-10-04 10:30:00,754.8312,750.0,42.2707066666667,-4.831199999999967,17.857071266436204
2024-10-04 10:32:00,752.481,750.0,42.27627,-2.4809999999999945,17.799129913984864
2024-10-04 10:34:00,753.126,750.0,42.27425,-3.1259999999999764,17.815237924921686
2024-10-04 10:36:00,754.52025,750.0,42.27118,-4.520250000000033,17.849515237210024
2024-10-04 10:38:00,753.7719,750.0,42.27705,-3.7718999999999596,17.82933581474208
2024-10-04 10:42:00,755.766,750.0,42.26855,-5.765999999999963,17.880098115478738
2024-10-04 10:44:00,756.4713,750.0,42.26578,-6.471300000000042,17.8979571894906
2024-10-04 10:46:00,755.8302,750.0,42.26774,-5.830199999999991,17.88195965008783
2024-10-04 10:48:00,756.611025,750.0,42.26492,-6.611025000000041,17.901627306610944
2024-10-04 10:50:00,756.4746,750.0,42.26543,-6.4746000000000095,17.898183480403844
2024-10-04 10:52:00,756.5463,750.0,42.26693,-6.546299999999974,17.899244657881546
2024-10-04 10:54:00,755.988,750.0,42.26782,-5.988000000000056,17.885659140769707
2024-10-04 10:56:00,753.66735,750.0,42.28163,-3.667350000000056,17.824931814376168
2024-10-04 10:58:00,752.8687500000001,750.0,42.27407,-2.868750000000091,17.80922849178504
2024-10-04 11:00:00,754.0824,750.0,42.27462,-4.082400000000007,17.837705498546054
2024-10-04 11:02:00,753.56745,750.0,42.2712,-3.567450000000008,17.82696662811403
2024-10-04 11:06:00,751.34505,750.0,42.27882,-1.3450500000000147,17.771188322855668
2024-10-04 11:08:00,750.0980500000005,750.0,42.28339,-0.09805000000051223,17.73977612963954
